Size_sqft,Lot_Size_sqft,Living_Area_sqft,Basement_Area_sqft,Garage_Area_sqft,Bedrooms,Bathrooms,Full_Baths,Half_Baths,Total_Rooms,Kitchens,Overall_Quality,Overall_Condition,Kitchen_Quality,Basement_Quality,Heating_Quality,Dist_Downtown_miles,Dist_School_miles,Dist_Transit_miles,Dist_Park_miles,Dist_Hospital_miles,Dist_Highway_miles,Walk_Score,Transit_Score,Year_Built,Year_Renovated,Age_Years,Years_Since_Renovation,Has_Pool,Has_Deck,Has_Porch,Has_Fireplace,Has_Central_Air,Has_Basement,Has_Garage,Is_Waterfront,Is_Corner_Lot,Has_Solar,Zone_Residential,Zone_Commercial,Zone_Suburban,Zone_Rural,Zone_Downtown,Tax_Assessed_Value,Annual_HOA_Fees,Property_Tax_Rate,Month_Sold,Year_Sold,View_Score,Fence_Quality,Roof_Age_years,Driveway_Paved,Electric_System_Type,Price_USD
1524,17229,1153,0,0,3,1.5,1,1,7,1,2,10,1,1,9,2.14,0.71,2.54,2.06,7.96,0.81,93,82,2000,0,26,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,292772,4214,3.36,8,2023,5,1,23,1,3,613025
4826,16219,3945,678,0,4,4.0,4,0,11,1,9,5,8,10,9,4.12,9.08,4.91,4.36,5.73,2.03,81,67,1981,0,45,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,188054,4449,3.12,7,2025,1,1,4,1,2,1072153
4764,5373,3739,0,706,4,3.5,3,1,8,1,1,7,3,1,6,10.61,5.9,0.73,1.16,2.17,1.81,70,98,1974,2018,52,8,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,253180,0,3.12,3,2024,3,1,21,1,3,933010
3615,2992,3109,814,0,4,1.0,1,0,8,1,10,1,10,8,6,16.31,4.53,2.91,4.24,13.29,3.34,66,70,1952,1992,74,34,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,395814,1668,2.08,6,2022,5,2,23,0,2,954618
3144,3571,2472,1475,464,1,1.5,1,1,6,1,3,9,3,1,6,28.66,2.1,0.3,1.89,8.52,9.03,49,100,1987,2012,39,14,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,390198,0,0.83,10,2021,5,2,12,0,2,768441
4132,10261,3119,1481,680,5,1.5,1,1,8,1,3,5,4,9,8,9.66,4.33,2.88,2.4,7.02,2.67,73,75,1972,0,54,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,274929,231,3.16,5,2021,3,4,14,1,2,941597
4283,13179,3959,977,730,5,2.0,2,0,10,1,1,5,3,5,10,18.3,2.06,2.41,1.78,8.7,8.07,62,87,1990,0,36,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,284718,3016,0.82,2,2023,1,2,19,0,2,912363
3380,7286,2881,0,706,5,3.0,3,0,12,1,5,5,4,1,8,7.74,4.96,1.1,0.15,14.64,1.2,72,87,1973,0,53,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,355731,5,1.64,11,2022,1,2,22,1,2,876355
3534,10398,3305,593,339,5,2.0,2,0,11,1,10,8,9,7,4,24.34,4.96,0.52,2.39,0.77,9.89,57,98,1974,2006,52,20,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,406829,1254,1.07,10,2022,5,1,12,1,1,1032985
4973,2568,4440,681,142,5,3.0,3,0,9,1,4,3,3,8,8,17.05,3.6,0.28,4.74,10.35,10.75,63,91,1951,2025,75,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,329135,4615,0.74,12,2022,2,3,12,1,2,968621
1576,7252,1356,206,446,4,1.0,1,0,9,1,10,7,10,6,10,26.35,0.13,2.8,1.93,12.06,5.74,28,83,1966,0,60,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,111280,2749,2.28,7,2024,5,4,19,1,3,646600
4011,17155,3736,0,539,3,2.5,2,1,7,1,7,1,5,1,9,4.17,7.43,3.21,2.71,7.43,7.26,88,76,1981,2013,45,13,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,390931,2732,0.68,7,2026,3,4,3,0,2,976695
864,12110,765,0,0,1,3.5,3,1,7,2,2,6,1,1,10,15.17,2.06,0.23,3.11,13.09,5.14,74,100,1977,2006,49,20,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,74259,2274,1.58,10,2022,2,4,22,1,1,331418
4906,15355,4247,0,430,3,3.5,3,1,9,1,3,5,4,1,5,26.74,4.4,1.09,3.82,7.34,7.97,35,100,2015,0,11,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,480642,519,2.85,5,2021,5,3,14,0,3,1036216
3729,2724,3111,757,345,4,2.0,2,0,9,1,4,6,6,5,10,27.79,3.03,1.13,0.34,6.17,5.75,35,90,1996,0,30,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,224545,0,2.21,11,2024,5,4,6,1,2,870251
3265,3037,3072,0,545,2,1.0,1,0,7,1,4,7,3,1,2,9.98,6.58,1.38,0.82,8.17,8.11,68,80,1975,2020,51,6,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,150531,439,1.53,8,2026,4,3,7,1,2,778340
4667,13989,4332,1027,186,4,4.5,4,1,11,1,1,9,2,7,5,14.75,6.3,2.58,4.44,11.43,11.11,58,71,1999,2000,27,26,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,181677,0,2.98,8,2022,1,3,2,0,3,874515
4927,19281,4161,0,480,3,3.0,3,0,8,1,4,7,5,1,4,9.24,8.79,3.18,1.71,9.58,5.33,80,80,2003,0,23,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,376196,1581,1.2,9,2025,4,4,4,1,3,1178755
3903,6435,3134,313,683,2,4.5,4,1,10,1,5,9,7,2,3,2.13,0.19,1.49,1.45,5.21,5.6,89,97,1962,0,64,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,274659,0,0.51,11,2023,3,3,0,1,3,1034372
3649,11770,2858,1414,687,4,3.0,3,0,11,1,9,4,8,2,5,16.48,2.05,3.26,4.78,13.9,5.69,57,74,1963,0,63,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,491380,117,2.34,10,2020,5,1,7,1,3,1047855
3113,16137,2708,603,355,4,1.5,1,1,8,1,5,10,7,1,9,1.31,8.11,4.79,1.9,1.4,10.64,85,58,2002,2005,24,21,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,118687,0,2.77,6,2021,3,1,23,0,3,808014
4962,13193,4500,513,732,1,3.5,3,1,8,2,9,10,9,10,1,28.06,2.01,3.51,4.3,3.49,1.05,37,68,1993,0,33,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,350018,0,1.69,1,2022,2,3,22,1,1,1256739
3051,5994,2479,0,495,1,2.0,2,0,7,1,9,2,7,1,8,13.75,7.73,1.18,4.94,9.81,3.55,64,80,1989,0,37,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,274674,1652,3.44,3,2020,3,4,0,1,1,781177
4193,6377,3892,619,224,2,3.0,3,0,9,1,4,9,4,3,4,23.87,4.43,3.54,3.28,1.51,6.75,45,74,1977,2006,49,20,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,271955,3757,1.3,7,2024,5,2,24,1,1,1039683
1282,14054,1247,686,265,4,1.5,1,1,9,1,6,5,8,6,2,16.42,3.4,4.07,0.37,14.56,9.14,61,65,2004,2007,22,19,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,225774,0,1.15,10,2022,3,2,15,1,3,605138
4495,13273,3610,0,242,3,1.5,1,1,8,1,4,8,5,1,1,2.59,2.55,2.73,1.43,3.29,1.63,82,88,2008,0,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,385245,4301,2.17,4,2021,5,4,10,1,3,1090902
2687,19312,2038,685,201,4,4.5,4,2,10,1,6,8,4,6,6,5.99,7.37,3.95,1.68,3.22,4.32,66,66,1997,0,29,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,68026,4794,1.36,5,2023,4,1,6,0,2,827308
850,18311,826,0,629,4,1.0,1,0,7,1,4,10,5,1,2,23.07,3.67,3.04,4.2,2.04,7.62,41,71,2001,2024,25,2,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,332791,0,2.9,4,2023,2,1,9,0,2,503536
4374,4444,3596,988,334,4,2.5,2,1,10,1,10,8,9,5,2,4.75,3.91,4.8,2.2,5.91,8.9,86,63,1983,1995,43,31,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,69224,2179,3.12,9,2025,2,1,16,1,3,1059874
4593,11696,4039,0,718,3,3.0,3,0,7,1,4,7,2,1,4,16.51,6.14,0.74,1.58,8.39,5.22,69,94,2020,2016,6,10,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,246368,2096,3.13,2,2020,5,1,13,1,2,941992
4342,16666,3846,1478,759,4,3.0,3,0,9,1,6,10,4,1,7,27.79,6.04,4.5,1.32,4.1,0.81,23,66,1994,1999,32,27,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,62190,4957,1.0,4,2020,2,2,0,0,2,995063
2224,15891,2071,222,0,3,4.0,4,0,8,1,8,2,6,6,8,23.48,0.51,2.92,3.44,6.49,11.57,46,79,1970,0,56,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,402102,467,3.39,1,2025,2,1,2,0,2,756340
3621,17901,3405,0,167,3,3.5,3,1,7,1,1,6,3,1,10,16.82,7.24,0.29,4.34,12.83,9.81,65,100,1994,2021,32,5,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,459284,4975,1.92,7,2021,5,2,10,1,3,884140
4295,4263,3612,1344,753,2,4.0,4,0,9,1,4,1,4,5,2,27.56,4.01,1.42,3.69,4.89,4.4,43,90,2017,2003,9,23,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,204943,0,2.07,1,2022,3,3,10,1,3,933006
4770,2291,4164,1311,0,5,4.0,4,0,12,1,2,7,2,8,8,24.66,8.58,4.13,2.54,9.04,6.77,38,68,2008,2001,18,25,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,449817,1275,0.77,12,2023,2,4,21,1,2,1005415
2870,2935,2676,828,0,1,2.0,1,2,5,1,8,3,8,9,7,15.88,9.19,4.3,4.92,6.97,6.61,57,74,1985,0,41,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,184770,3560,1.31,4,2025,3,4,17,1,3,815701
1188,2872,1068,0,0,4,1.5,1,1,6,1,10,5,8,1,6,29.24,3.39,1.55,3.27,4.94,8.45,44,78,1974,2009,52,17,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,75854,0,2.79,11,2026,3,3,15,0,3,521909
3411,7236,3271,353,0,2,1.0,1,0,7,2,7,6,6,4,2,7.18,4.03,4.71,4.61,6.48,4.92,70,69,1981,0,45,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,191866,0,1.89,2,2021,1,1,14,0,1,805294
4224,10027,3287,627,242,3,2.5,2,1,9,1,6,8,4,2,10,20.37,0.75,2.17,1.35,14.72,8.92,51,87,1999,2003,27,23,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,188360,0,2.22,1,2022,4,4,12,1,2,984871
2513,9923,2109,465,400,4,2.0,1,2,7,1,10,6,10,2,7,2.2,6.58,2.52,4.27,8.93,5.73,85,79,2022,2025,4,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,140986,0,2.89,7,2025,1,2,4,1,1,855289
2266,13956,1758,0,0,2,1.0,1,0,7,1,5,7,6,1,4,14.76,9.5,0.39,3.19,10.93,5.87,68,94,2015,0,11,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,263210,0,0.74,12,2022,5,1,17,0,1,695313
3634,8608,3005,244,698,1,4.0,4,0,8,2,1,5,3,4,7,9.34,9.62,4.42,2.53,11.87,4.88,68,67,1994,0,32,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,247344,0,1.76,5,2020,2,3,10,1,2,835250
1824,14772,1692,0,671,4,1.5,1,1,8,1,3,8,1,1,1,26.03,0.62,4.64,2.67,3.2,1.9,27,70,1999,2025,27,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,327970,5000,3.22,2,2021,5,3,22,1,2,734433
2348,7791,2248,0,0,1,1.5,1,1,3,1,2,9,1,1,1,11.45,4.94,4.2,3.0,13.39,10.61,67,56,1981,0,45,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,56176,0,1.29,7,2024,4,1,5,1,1,656521
1869,12021,1597,1397,222,5,4.5,4,1,12,1,2,4,1,4,10,28.05,5.59,0.25,3.82,11.18,7.49,40,100,1972,0,54,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,88545,0,2.07,5,2023,1,4,18,1,3,551842
1077,14722,1009,1465,648,1,2.0,2,0,7,1,9,8,7,2,1,25.14,3.43,1.75,1.16,0.57,8.99,38,89,1967,1993,59,33,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,358271,4970,2.01,11,2023,3,3,19,1,2,642656
974,7925,886,0,359,4,3.0,3,0,8,1,9,3,7,1,9,19.87,4.91,0.31,4.74,12.48,6.64,62,87,2001,0,25,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,227309,3426,1.12,6,2023,3,3,5,1,2,644034
4828,13943,3933,0,258,1,4.0,3,2,8,1,5,7,5,1,9,18.25,3.55,3.76,2.45,7.6,5.49,43,60,1972,1993,54,33,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,371711,0,0.99,4,2022,5,3,16,1,3,1065062
1266,10557,1027,732,529,5,3.0,3,0,12,1,5,7,6,7,10,11.0,7.81,1.94,1.15,11.78,9.07,62,88,2006,0,20,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,358489,2349,1.32,8,2026,5,2,22,1,2,693994
2095,17437,1972,451,174,1,1.0,1,0,5,1,3,2,4,4,7,17.18,0.18,0.56,1.03,11.62,5.97,62,92,1954,1997,72,29,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,347940,0,1.5,1,2025,1,1,9,1,1,560454
4122,15195,3231,0,793,3,2.0,2,0,9,2,4,2,6,1,8,4.79,9.26,3.82,0.64,9.1,8.12,75,68,1973,2009,53,17,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,292820,0,0.96,6,2021,3,2,8,1,3,948473
2227,19799,1787,344,114,2,2.0,2,0,8,1,5,6,5,3,4,22.19,1.65,1.89,3.43,13.25,1.34,55,93,1977,2012,49,14,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,77477,0,3.16,8,2020,4,3,17,1,1,574995
1813,15456,1360,701,378,2,1.0,1,0,5,1,7,1,9,6,4,24.12,6.62,3.69,1.07,10.16,2.62,33,79,1994,2012,32,14,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,205943,1742,0.98,11,2022,4,1,2,1,1,615982
2764,16580,2428,630,0,2,3.0,3,0,9,1,10,6,8,1,9,1.82,1.98,4.9,5.0,12.59,11.75,73,52,2014,2007,12,19,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,191465,0,2.37,6,2020,5,1,7,1,1,923893
4363,16843,3533,0,584,4,1.0,1,0,7,1,4,6,4,1,5,6.23,1.12,4.94,1.15,11.69,1.07,68,61,1966,0,60,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,406591,2156,3.24,10,2025,5,2,0,1,3,948037
2656,15597,2109,488,363,1,1.5,1,1,5,1,1,6,1,2,3,14.43,5.13,0.96,0.45,14.43,10.36,65,96,2002,2008,24,18,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,237190,0,3.17,9,2024,4,2,0,1,2,695030
3448,7260,3193,1092,484,5,2.5,2,1,8,1,9,3,10,9,5,18.4,9.52,4.76,1.75,13.81,8.38,43,70,1994,0,32,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,137702,0,1.5,7,2021,5,2,8,1,2,932644
3822,19800,3636,316,553,5,2.5,2,1,11,1,7,5,8,5,6,5.12,8.09,4.2,4.62,5.23,11.27,73,73,2003,2011,23,15,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,493223,2146,1.78,10,2025,1,2,25,1,1,1035446
4293,6530,3913,925,386,4,2.0,2,0,7,2,4,10,6,6,3,25.51,1.3,1.4,2.17,5.69,0.73,47,87,1988,0,38,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,377114,0,2.2,10,2026,3,4,18,1,1,953281
2458,18932,2260,957,454,2,2.5,2,1,5,1,6,10,8,9,8,17.62,0.39,4.1,4.51,7.48,1.06,58,69,2024,2013,2,13,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,280356,0,0.91,3,2026,5,1,18,1,1,840806
2734,4509,2575,1087,726,1,2.0,2,0,5,1,3,9,1,4,1,6.55,0.51,4.27,2.35,5.76,7.67,79,64,1970,0,56,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,121554,994,3.38,4,2020,2,2,23,1,3,671586
2363,7748,1921,786,0,2,4.5,4,1,7,2,7,5,5,3,6,16.71,7.88,0.56,3.37,4.1,8.3,56,96,2000,0,26,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,234121,0,1.79,10,2021,4,4,22,0,1,759920
1553,14354,1457,930,0,4,3.5,3,1,11,1,1,9,1,3,3,10.94,0.34,4.82,4.17,2.52,4.1,69,51,1982,0,44,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,324743,1524,3.31,10,2020,1,3,13,1,2,596132
4624,11694,3923,352,302,4,1.0,1,0,9,1,1,7,3,6,7,21.95,9.74,3.52,1.45,1.04,7.92,46,78,1989,0,37,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,389252,1650,2.27,4,2024,2,3,5,0,2,930569
3618,17904,3055,718,598,5,4.0,4,0,12,1,3,3,2,5,4,9.17,8.95,4.61,0.2,10.83,1.86,59,70,2024,2009,2,17,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,180287,0,1.26,6,2023,3,1,12,1,3,908028
3057,19983,2797,295,348,2,3.0,3,0,6,1,6,9,5,9,2,18.58,3.39,0.88,3.02,0.51,9.98,67,97,1953,1996,73,30,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,497441,2499,1.91,7,2026,1,3,5,1,2,897605
3342,5366,2813,0,545,4,4.0,4,0,9,1,1,4,1,1,2,5.4,8.9,0.24,2.76,11.33,4.78,94,100,2026,2021,0,5,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,129542,3811,3.09,1,2023,1,4,12,0,1,754986
1042,10317,917,222,293,3,1.0,1,0,8,1,5,1,4,2,6,1.49,3.77,3.67,3.2,14.46,2.31,76,80,2018,2021,8,5,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,391569,1432,1.31,8,2026,5,3,13,0,2,554659
3902,4133,2966,352,0,5,1.0,1,0,10,1,5,1,5,9,9,25.73,7.16,2.0,1.68,1.11,6.95,42,80,1985,1997,41,29,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,167529,0,0.74,4,2020,4,4,17,1,2,796266
1129,19934,952,0,734,1,2.0,2,0,5,2,3,2,5,1,4,19.5,1.93,3.25,3.28,14.33,5.53,55,65,1998,0,28,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,431383,0,1.86,3,2020,5,2,24,1,3,509447
2039,5786,1882,499,0,2,2.5,2,1,5,1,4,7,6,7,1,16.86,8.89,3.51,0.35,7.56,6.24,65,71,1994,0,32,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,207531,1144,2.64,8,2024,1,3,9,0,2,617927
3600,15042,2961,0,270,5,4.0,4,0,12,1,3,7,4,1,7,9.21,4.15,0.59,4.83,10.06,7.43,79,90,1968,0,58,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,406868,0,2.96,9,2022,2,2,2,1,2,967988
3684,18880,3523,0,0,1,2.0,1,2,6,1,3,8,1,1,3,15.3,2.9,4.37,3.64,1.23,6.79,48,63,2005,2010,21,16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,491609,0,0.58,11,2026,1,2,20,1,2,831902
3149,16196,2426,296,565,4,1.0,1,0,8,1,2,3,1,5,8,18.39,3.85,1.42,1.08,5.64,11.65,65,80,1996,2019,30,7,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,211852,3938,1.53,11,2023,1,3,9,1,3,766418
4684,9413,4176,1448,108,1,4.5,4,2,6,2,8,4,6,7,4,17.62,7.67,0.86,2.7,4.73,10.41,59,93,1963,2024,63,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,261180,0,0.57,9,2026,4,4,23,1,3,1060613
2750,7252,2407,0,223,5,1.5,1,1,10,1,7,8,6,1,10,21.31,3.09,1.93,4.39,9.26,3.42,47,77,1997,0,29,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,75766,0,3.47,3,2025,5,2,3,0,3,780929
4976,9615,4500,0,127,2,4.5,4,2,8,1,1,5,3,1,9,8.19,8.6,3.93,0.13,11.86,11.09,78,78,1979,0,47,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,319219,0,2.12,1,2021,1,2,1,1,1,912311
1893,13822,1710,327,295,1,4.5,4,1,6,1,8,7,10,5,2,29.83,1.12,1.92,1.17,10.69,3.77,44,74,2007,0,19,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,405659,0,2.59,5,2024,1,4,22,1,3,830941
2516,2176,2181,306,772,4,1.5,1,1,9,1,7,1,7,7,1,10.86,2.2,0.23,3.42,3.5,8.54,74,100,1994,0,32,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,362733,0,0.51,10,2021,2,3,14,1,3,786830
2573,9938,2138,0,0,3,1.5,1,1,7,1,1,6,2,1,8,5.54,8.04,3.6,3.99,5.96,9.63,83,81,1963,2018,63,8,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,340666,4811,2.17,3,2026,4,4,16,1,2,762512
2273,13400,1990,202,779,1,1.0,1,0,3,1,8,10,8,5,10,13.08,7.73,0.43,1.45,2.88,3.12,75,100,2012,2021,14,5,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,250051,4526,1.98,1,2023,4,4,12,1,2,848531
3066,7022,2391,1134,670,1,3.0,2,2,4,1,5,8,7,3,1,21.45,3.37,2.28,3.97,5.23,5.45,49,72,1998,0,28,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,353487,0,3.13,12,2020,3,1,11,0,2,842646
3200,18317,2583,0,677,4,3.5,3,1,10,1,4,1,4,1,4,23.6,7.04,1.8,3.41,3.53,5.91,53,91,1994,0,32,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,205747,0,3.41,4,2023,4,3,22,1,2,787322
1615,19014,1474,982,764,2,3.0,3,0,7,1,7,9,6,2,6,14.25,6.93,2.51,0.34,5.34,4.32,73,71,1999,2009,27,17,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,183452,2441,0.62,2,2023,5,3,12,1,3,757058
2463,3368,1877,230,587,3,3.0,3,0,10,1,6,3,5,9,5,22.3,3.78,1.55,0.82,14.33,9.86,47,90,1979,2019,47,7,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,387209,3749,2.73,9,2022,5,3,20,1,1,784065
4331,19552,3384,0,0,2,2.0,2,0,5,1,3,9,4,1,8,10.47,1.68,0.84,1.74,7.63,8.34,73,86,2024,2024,2,2,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,117880,0,2.12,10,2025,3,4,16,1,1,878560
2119,14605,1875,0,739,3,4.0,4,0,11,1,1,1,1,1,4,5.61,9.33,3.67,4.79,0.94,4.62,71,60,1955,0,71,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,194632,3643,1.95,10,2020,3,4,0,1,3,607985
1110,10174,989,0,219,4,2.0,2,0,7,2,1,8,3,1,3,15.14,2.06,4.61,0.12,2.54,11.19,58,55,1992,0,34,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,190026,2706,1.63,10,2026,1,3,1,1,3,530099
2424,14143,2114,443,619,1,2.0,2,0,7,1,2,10,3,7,3,10.1,6.26,3.54,1.25,1.55,1.4,77,75,2020,0,6,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,199331,0,0.54,1,2020,1,3,24,0,3,673134
1722,17051,1525,544,513,3,3.0,3,0,10,1,10,10,10,1,10,25.45,0.28,2.86,3.13,13.25,11.72,31,83,1994,0,32,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,483812,0,1.24,9,2026,3,4,12,0,1,804474
2752,16211,2511,1479,315,4,2.0,1,2,9,1,1,5,2,1,7,7.03,7.62,4.7,4.78,1.73,2.73,76,72,2006,0,20,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,426262,3273,2.2,7,2021,3,3,15,0,3,786794
2246,18154,1920,0,152,4,3.5,3,1,10,1,3,2,4,1,10,20.39,7.92,3.91,4.79,0.51,10.15,40,77,1998,0,28,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,431936,0,1.47,4,2026,3,4,24,1,3,677740
3993,14979,3275,0,0,3,2.0,2,0,9,1,9,7,10,1,4,23.5,6.02,2.82,4.74,5.46,6.02,50,74,1974,0,52,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,263537,356,1.38,3,2023,1,4,9,1,3,1013588
4179,15171,3881,760,0,3,3.0,3,0,7,1,10,8,9,10,3,23.02,1.4,4.54,4.08,13.21,1.71,35,58,1981,2014,45,12,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,416753,2314,3.42,5,2023,3,4,22,1,1,1068994
1650,18759,1418,580,661,4,4.0,4,0,12,1,1,10,1,4,8,20.01,1.9,2.6,3.55,10.26,9.01,51,87,2016,2017,10,9,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,485759,3215,2.94,8,2026,3,3,11,0,2,733047
3489,5735,3310,1090,0,3,3.5,3,1,8,1,4,10,5,8,1,16.2,6.39,0.5,0.96,13.07,5.88,73,98,2025,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,444285,0,2.98,9,2021,1,1,18,1,2,883896
4300,8072,3666,0,203,3,1.5,1,1,7,1,6,10,4,1,3,18.27,0.41,1.83,4.22,5.89,6.51,63,89,1994,1997,32,29,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,251892,85,0.86,11,2022,4,3,4,1,2,1092692
3690,11830,3004,0,699,1,4.0,4,0,8,1,9,2,7,1,3,5.97,5.54,3.4,2.93,14.9,6.2,67,72,1994,0,32,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,359079,0,0.95,10,2022,2,4,19,0,2,1007221
3050,11825,2640,285,118,3,3.5,3,1,8,1,10,5,8,1,2,2.95,3.41,2.47,1.02,3.77,10.07,95,72,2005,0,21,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,321259,0,0.77,10,2025,5,4,19,0,3,967736
1360,6554,1167,1040,607,2,3.0,3,0,7,1,3,9,2,7,5,12.47,7.89,2.7,3.71,7.29,4.62,76,77,2004,0,22,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,169278,4397,1.42,4,2024,2,1,2,1,3,587794
4671,16735,4500,0,622,2,3.0,3,0,6,1,8,8,8,1,8,4.84,4.4,1.8,4.86,0.79,9.16,82,79,1990,0,36,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,230738,3341,3.03,5,2023,4,3,25,0,1,1105896
2351,11935,2267,641,775,1,1.5,1,1,6,1,9,2,10,4,3,3.7,4.51,1.39,1.41,2.18,5.0,90,78,1997,1998,29,28,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,214610,2751,2.81,1,2024,1,4,0,1,1,839439
